	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
TMEM82	0	0	0	0	0.00293266956327927	0	0	0	0	0	0
FBLIM1	0.00392848257331948	0.00393694065858988	0.00268828223300146	0.103123306077115	0.159223779439312	0.247988383421671	0.00349928817474769	0.0106572938842973	0.00590329634822219	0.00492203848582454	0.00605477752873615
SPEN	0.0922892076066279	0.0658169320087387	0.0758271669347509	0.132756223567004	0.0823306438927573	0.0693370183207239	0.070913112386411	0.0918869550433717	0.107835941100776	0.0940586553893239	0.0360127989047091
ZBTB17	0.0635164124412931	0.0417845666918121	0.0470341550573161	0.0467819220407238	0.0326447050125284	0.0303047685921905	0.0263883831071517	0.0506027608081689	0.0446854041026213	0.0443245505463315	0.0176811793178463
EPHA2	0.00359207519314138	0.00352135227907404	0.00295297391863231	0.100689631906041	0.252742104245261	0.0351887954728806	0.00702646522618536	0.0101864058540256	0.00992593831182641	0.00343903604462589	0.00617478005798442
ARHGEF19	0.00558114482222278	0.00911783192373232	0.0137540087272622	0.0210862803954426	0.00972787952697514	0.020209985913896	0.00432363638563328	0.0101240926508416	0.00356997929831039	0.0220498333477253	0.008593639533794
FBXO42	0.0270018770863536	0.0327300941019551	0.0366042306373601	0.027794022266111	0.0228810612225864	0.0369350681561741	0.0368754684070814	0.0274492316756324	0.0330001371536598	0.0356851124306348	0.0144581359066346
SZRD1	0.148569501550353	0.13534532908244	0.159576324248938	0.147556401324777	0.10302421761116	0.164884291325304	0.106028514110099	0.111207613777684	0.131680843579868	0.180508166688944	0.0318299600956505
NECAP2	0.0994003884021676	0.124209263402026	0.0888924846223547	0.185018540425304	0.0601013920621316	0.104233546710038	0.161412152169034	0.0624864884578238	0.123199217149684	0.0987555205133953	0.0216303958987777
NBPF1	0.0168341222564487	0.00809830895027938	0.0115500321797947	0.0301520662878865	0.0207979677026818	0.0585692330489207	0.0231638776693659	0.0303145676818742	0.00879428164859185	0.0171312712686166	0.00384017140975542
CROCC	0.0135784544434854	0.0165886810742043	0.0162034673909337	0.0308701521737904	0.0162552071142451	0.0297703256648093	0.00728191391264552	0.0206613630613043	0.00585476604922904	0.0218284259035603	0.00489245380164856
ATP13A2	0.0103491304094657	0.0171563896820043	0.0175882668364033	0.0849106581971827	0.0501058401577245	0.0180580575895087	0.0382322724395141	0.0252325174441476	0.0191486174762155	0.019590552308171	0.00590089109387949
SDHB	0.121993710004452	0.121162300824096	0.132121735285066	0.121441006087981	0.179416065783813	0.136442210756239	0.202365446848341	0.119895529610454	0.141302501848427	0.143399659160763	0.0333603848084774
PADI2	0.000310063601234599	0	0	0	0.00331731018808521	8.33109592019165e-05	0.00545288060829586	0	0.0038798427916718	0	0
RCC2	0.0414228654168061	0.025769078721939	0.035567801546512	0.115987110375063	0.0519852119426088	0.0391090457678419	0.0717331970461842	0.0531749425286242	0.0620746929417017	0.0448010581152759	0.0121781907241995
ARHGEF10L	0.00170534980679029	0.000555946004864827	0.00050940773063934	0.00714682990890468	0.0397989559891935	0.0166071941109065	0.0521993118636897	0.00164810810595096	0.0285976279732515	0.000711284946700816	0.00156022622732028
KLHDC7A	0	0	0	0	0	0	0	0	0	0	0
ALDH4A1	0.00403082681604978	0.0027353495771197	0.00423200268531144	0.0105431401977213	0.0127381548586243	0.00899758359380698	0.00796459334195604	0.0150684169686945	0.00971034369140426	0.0042677096802049	0.00289377657770614
IFFO2	0.0115630410354605	0.0308268594611987	0.0248094824125569	0.0387132198818514	0.0133434583036674	0.0153575297228777	0.0156265150702602	0.0302568574112236	0.0245992511591439	0.0236502244778021	0.0374827527330389
UBR4	0.100862544676851	0.0981854302090355	0.113901662517226	0.129542060888351	0.12675244037806	0.0881765808713491	0.0967030384297357	0.127661729157071	0.141733923580697	0.0942733562024571	0.0258413788024465
EMC1	0.016989154057066	0.0189917967999393	0.0232472004150727	0.0430532505073834	0.0277746880066046	0.0588757923859766	0.0274596251783092	0.0252725252687591	0.0219560706158707	0.0277267429877405	0.00803110361680855
MRTO4	0.0621302188548685	0.0429086666999012	0.0442841198766328	0.0654861840243593	0.0766932628255234	0.0745415101758836	0.0417337850123869	0.0361652631681923	0.0341210571046696	0.0567993126740505	0.0136805282666887
AKR7A3	0.00451060954389528	0.00409266902874186	0.00457659693343179	0.00423330383181955	0.326278584998273	0.0116588990757971	0.00218115224331834	0.00779195787805556	0.0042732384457477	0.00587157721699758	0.00587939713008729
AKR7A2	0.0732081348629974	0.080770521653605	0.0890255917623709	0.121259067810665	0.189462987818998	0.308219947938354	0.128579049461387	0.039679220949191	0.0795666258288625	0.117689092813375	0.0296368479404619
PQLC2	0.0138241740338831	0.00701448846561952	0.0068478069738931	0.017818544987086	0.0242671012104634	0.0284860841046108	0.0327128348535249	0.00235444015135851	0.0202182154031851	0.0110551329477612	0.0125396985033933
CAPZB	0.340678665983412	0.457814084148476	0.536967143460283	0.431890938709462	0.304697728946044	0.820708322588972	0.749678347170522	0.378006149168476	0.511178654332913	0.521860402477003	0.0462080741108211
MINOS1	0.227498342081439	0.275874311896223	0.284568269498352	0.479393406191165	0.497810862410344	0.60865125167233	0.449745219501211	0.350063874464677	0.350383751772157	0.277156021564145	0.0770073740868787
NBL1	0.00718415038628277	0.0389644731777376	0.0855833459452649	0.113137002254936	0.209411018165948	0.684572314360482	0.0241817516304064	0.0126385641006463	0.00578476232578635	0.106873415022047	0.00438458135045698
TMCO4	0.0206982608189313	0.0154170378724672	0.0152046275702774	0.0140146619701417	0.0336380372994208	0.0174748808750953	0.018432344591384	0.00965320462056989	0.00922267916438909	0.0169232337580429	0.0173593628629641
RNF186	0.000155031800617299	0.000575863068867304	0.00035266689044262	0.000514299521840063	0.0291036646771244	8.33109592019165e-05	0.000341339714655259	0.000235444015135851	0.000856795031594494	0.00124474865672643	0.000482296096284357
OTUD3	0.010852226043211	0.00830202590950364	0.00978003918070748	0.0117003141218614	0.0126099413170223	0.00841440687939357	0.00671301438822009	0.0105949806811133	0.0082823519720801	0.0115583803838883	0.00442835506588364
PLA2G2A	0.00808799741104306	0.00977790956780902	0.00686112406764135	0.00568671507601822	0.20214149603896	0.0311766762058127	0.00355965008875381	0.00370939397152301	0.00712666265077456	0.00569027957360653	0.00129715562934699
PLA2G2D	0	4.79885890722754e-05	0	0	0	0	0.0120359902461509	0	0	0	0.00304021263393946
UBXN10	0	0	0	0	0.0015587840602748	8.33109592019165e-05	0	0.000470888030271702	0	0	4.38450996622143e-05
CAMK2N1	0.00441714328844756	0.0117645651739019	0.0120528994105029	0.030380423711571	0.198349629077775	0.117757407308321	0.00270282884055208	0.0143089775851697	0.00441603761768012	0.0115618567906041	0.00327018511414663
MUL1	0.0358533770475332	0.0283984203051835	0.0296314434152498	0.0357123014577758	0.020687286696738	0.0493421371348151	0.0225284211672471	0.0230158032126628	0.0192778882108761	0.0374766947309782	0.0153970803600605
CDA	0.00124025440493839	0.000863794603300956	0.00159033028042885	0.159087167365556	0.0328525338523068	0.00263137352229164	0.0330372501609414	0.00188355212108681	0.0769537936629189	0.00546887212944148	0.00144688828885307
PINK1	0.00496101761975358	0.0076383401235591	0.00781117389353507	0.169710786988732	0.0337696390580661	0.0363802046714858	0.0278481878201561	0.0175605830399267	0.0141021161595878	0.0131151853064753	0.0246012546858528
PINK1-AS	0	0	0	0.000128574880460016	0.000107292788900461	0	0	0	0	0	0
DDOST	0.149008467805109	0.192642085040688	0.20949670383961	0.183122049452454	0.302038141971133	0.410449429488229	0.239086956107996	0.249598539213859	0.154345954489808	0.240001509768193	0.247034019581461
HP1BP3	0.201794483496594	0.229494838168527	0.265040199330166	0.344409502993632	0.201026227016511	0.29546384977807	0.172226099943864	0.224728550461667	0.165521445407491	0.273165195005857	0.0802312032859326
EIF4G3	0.0544779421936901	0.0361665827634056	0.0425754678948608	0.145528623573194	0.0623249031218998	0.0753574566705424	0.0542796878245616	0.0506119666732357	0.0655424583798951	0.0588895813066631	0.0195268272790099
ECE1	0.0621421277151948	0.0468899878056956	0.0473348013797227	0.445667092207313	0.0546737192714554	0.236380587183213	0.00774781275649929	0.0470757035136645	0.0959782588717167	0.077611350178481	0.0314097778437833
NBPF3	0.00294560421172869	0.00460690455093843	0.00638718923801634	0.00887166675174109	0.00329031219294747	0.0368109160823579	0.000682679429310517	0.00517976833298872	0.00171359006318899	0.00746849194035857	0.00118381769087979
ALPL	0.015090772217765	9.59771781445507e-05	0.00101881546127868	0.127085350977809	0.000643756733402766	0.00902589682353207	0.000682679429310517	0.00164810810595096	0.00322511394322764	0.000993124938662876	0.000219225498311071
RAP1GAP	0	0.000143965767216826	7.837042009836e-05	0.000771449282760095	0.0260857005709855	0.000916420551221082	0.000341339714655259	0.000941776060543404	0.000713995859662078	0.000533463710025612	0.000657676494933214
USP48	0.0999293230001036	0.101671818893366	0.0872705213448787	0.110992411820586	0.0724778746524035	0.0855404567977647	0.0610700384147885	0.137488447916148	0.0534502673395859	0.0910859438758947	0.1342737777281
LDLRAD2	0	0	0	0.00102859904368013	7.15285259336407e-05	8.33109592019165e-05	0	0	0	0	8.76901993244285e-05
HSPG2	0.0134644537478052	0.00813374132654361	0.00887819512278996	1.74553568301699	0.143709458847163	0.158561588594496	0.01080276053602	0.0561256637697337	0.0256628252527437	0.00950180443189	0.0113683421385652
CELA3B	0	0	0	0	0.000485856171270185	0	0	0	0	0	0
CDC42	0.484577117643843	0.426060752479637	0.439692460746573	0.563786609900684	0.309699725913306	0.452926479799875	0.571886302637041	0.471895910139792	0.659412553547855	0.502505744537854	0.083192318808191
WNT4	0.000155031800617299	9.59771781445507e-05	0.00011755563014754	0.00174668492958402	0.00521281612532669	0.0912802626576294	0	0.000470888030271702	0.000142799171932416	0.000533463710025612	0.00100843729223093
ZBTB40	0.0296257612438978	0.0231359844293679	0.0217781380738262	0.027279722744271	0.017504267292691	0.0204599187915018	0.0206134968347023	0.0259388494895551	0.0183860913175603	0.0248816032009372	0.0126274600869533
C1QA	0.028561540119034	0.0223503489925844	0.0292681980540776	0.0189447395095622	0.0190166845711785	0.0649294070874631	2.38644425331283	0.0250001400144528	0.176686382787816	0.030790349505265	0.0115735240517075
C1QC	0.0286522279088144	0.0251718676298302	0.0360092539128482	0.0251421393498646	0.0200815934629113	0.0709831397044002	2.63361569687152	0.0302916159119905	0.158859858750283	0.0367729416194535	0.0131553156270555
C1QB	0.0353659783692871	0.0274490624311111	0.0357676447988233	0.023086303793623	0.0233643812812392	0.0657040854154987	2.53803072151579	0.0366993036091862	0.17723625983501	0.0365381642416971	0.0150919503908162
EPHB2	0.000310063601234599	0.000651923183009378	0.00035266689044262	0.00213240957096407	0.0324032291807989	0.0128440443319577	0.0415040008044916	0.00673015834367752	0.00471237267376971	0	0.000657676494933214
KDM1A	0.0152194602394388	0.0129533109076465	0.0152142323549908	0.0495887213240965	0.0373001364406513	0.0362623165401142	0.0178827791174602	0.0231135213079249	0.021217809606712	0.0189530698428585	0.0100661755617898
LUZP1	0.034452496135115	0.0907811936694064	0.0803751375312831	0.305851703675945	0.0547143252820866	0.113102207378931	0.0464826129878833	0.0686884318271347	0.0706727243486629	0.0949242086013609	0.00700862273940877
HTR1D	0	0	0	0	0.000107292788900461	0	0	0	0	0	0
HNRNPR	0.194565022448875	0.194740279909379	0.19538893411699	0.249395214594375	0.159401639120119	0.239846678566357	0.129658846358732	0.176812527333908	0.154135978114367	0.232453694771015	0.0498655537352449
ZNF436	0.00496101761975358	0.00724627694991358	0.00854237579072124	0.0829139770900139	0.00890530147873827	0.0132464425131047	0.00455119619540345	0.00800509651461893	0.00414117598604005	0.00978016801713622	0.00320069227534164
TCEA3	0.00186038160740759	0.00637071974367747	0.00219437176275408	0.0121297349367367	0.149554213750403	0.111328299659049	0.00677957136591348	0.00437571819231901	0.00259465024428006	0.00355642473350408	0.00391711462718375
ASAP3	0	0	0	0.00282864737012035	0.00100139936307097	0.00183284110244216	0	0	0	0	0
E2F2	0	0	0.00169828112586299	0.000514299521840063	0.00200279872614194	0.000166621918403833	0.000568899524425431	0	0	0	8.76901993244285e-05
ID3	0.409606583492893	0.14376258496596	0.127423706724682	1.36640992982119	0.302111573276278	1.16019269316561	0.171786048012336	0.0638954918460782	0.107014936313541	0.272565700154673	0.324229893319164
MDS2	0	0.000191954356289101	3.918521004918e-05	0.000128574880460016	7.15285259336407e-05	0.000499865755211499	0	0	0	0	0.000701521594595428
RPL11	3.00717577793279	2.7084499328506	2.4873342812382	2.32145522115036	2.24617178532898	2.45256518835412	2.07274153008138	2.85873986354242	2.37561833805759	2.40160678460476	1.5366041929934
PITHD1	0.191836520397686	0.212815633988348	0.238869124448451	0.0977441718531527	0.112484162237079	0.109106423458364	0.138443496636498	0.140033280629925	0.0759294693270443	0.252328446486598	0.0580364288175058
LYPLA2	0.0729738193181732	0.101258420003818	0.103380622388663	0.119515555848601	0.136208299332623	0.0697361590419242	0.0703527676881738	0.0652318009902309	0.061409692363884	0.112310290483885	0.0242108025642434
GALE	0.0138652051388202	0.0134160942663617	0.014958561227287	0.0403441387929039	0.321354947616336	0.0274471402095469	0.0350293254503551	0.0295551282983494	0.0191486174762155	0.0413957147512644	0.0193846877665982
HMGCL	0.0186945038638563	0.0175321439335151	0.0170359615866799	0.0417771689261442	0.0477082361556465	0.0592765618371503	0.0637383051842751	0.0285287336560495	0.0214198757898623	0.0187014461247949	0.0105666690185936
FUCA1	0.0109576011589849	0.0184133302037412	0.0261167955560667	0.0229447193987903	0.0786678893700757	0.0283494041459055	0.394020223696284	0.0271029700517287	0.0298608944131303	0.102466503023108	0.0126487436745692
PNRC2	0.29039846654439	0.232527924586189	0.241935045725996	0.19788376764963	0.183100897358976	0.206745292285996	0.200630859398374	0.148865499316898	0.266768310928763	0.260922650607123	0.0340504343341374
SRSF10	0.46105479245534	0.375401083955476	0.389653851001255	0.35449439871029	0.233466303268787	0.289915186227739	0.149418594964322	0.363535506036537	0.232030576252234	0.415251374911965	0.10066938753768
MYOM3	0	0	0	0.000257149760920032	0	0	0	0	0	0	0
IL22RA1	0	0	0	0	0.00577627806496674	0	0	0	0	0	4.38450996622143e-05
IFNLR1	0.0238105532842272	0.00482693043229733	0.00821263077874028	0.00102859904368013	0.00810972142563914	0.000916420551221082	0.00398229667097802	0.000941776060543404	0.00499797101763455	0.00231167607677765	0.0206915904372924
GRHL3	0	0	0	0	0	0	0	0	0	0	0
STPG1	0.00589120842345737	0.00446293878372161	0.00617499985618291	0.0147861112529018	0.0104074005233447	0.00524859042972074	0.00352717705143767	0.00494432431785287	0.0018563892351214	0.0046233521535553	0.0114990202654741
NIPAL3	0.0233718016613188	0.0322466000693645	0.047336617857548	0.0383808586373276	0.0239600663540273	0.0115943799439289	0.00898861248592181	0.0258011235696815	0.0116502650872402	0.0546416586802092	0.01255459926064
RCAN3	0.0512779928116575	0.154374602566861	0.129270960014066	0.0259553050462269	0.0463454882056609	0.0138658251296612	0.0280500831513615	0.0341262826811927	0.028683951859013	0.121440185123861	0.0163689839393119
NCMAP	0	0	0	0	0.000929870837137329	0	0	0.000235444015135851	0.000142799171932416	0	0.000876901993244285
SRRM1	0.428388276543308	0.396911878096549	0.455545221914186	0.350916100206709	0.25031079779328	0.294864322570281	0.302794572901866	0.424311536095818	0.335206941713457	0.479495290255873	0.0991030114304413
CLIC4	0.0945708372697551	0.0079571577150575	0.0110888302171316	0.548689888550932	0.030626811978169	0.39418839264989	0.128115375015658	0.0860181737844589	0.124223541485559	0.00517366220388809	0.17550399759377
RUNX3	0.204595866536576	0.286175632050354	0.508543608104276	0.0291211740116283	0.0409116448489599	0.0165598249524546	0.0949389032406255	0.193995916689318	0.227873849551064	0.514955089987197	0.0294730040880819
SYF2	0.318147048706866	0.278905421933268	0.267471872328663	0.280518682588212	0.153778163895547	0.228684374661881	0.176669410923986	0.285279451791328	0.242270811350176	0.30218115670679	0.0600117442815967
